CC(CC(C)C#N)=NO	0	1 5 9 80 91 137 213 285 312 410 519 591 674 680 725 754 790 807 952 1037 1057 1083 1148 1363 1365 1369 1384 1652 1673 1818 2008 2014
CC1OC1C(C)N1CC1	0	1 38 49 91 172 254 302 475 560 570 656 677 783 834 836 926 935 1019 1057 1083 1265 1333 1538 1652 1673 1683 1876 1884 1887 1909 1921
C#CC(C)(C)C#C	0	91 114 164 167 169 390 674 883 905 909 915 1036 1057 1182 1411 1652 1656
CCOC(=N)C(C)(C)C	0	80 91 95 97 114 141 147 270 334 524 623 695 807 909 1013 1057 1148 1184 1330 1412 1437 1460 1572 1652 1753 1839 1993 2047
C=COCCOCCOC=C	0	57 80 97 166 358 574 694 695 1082 1148 1248 1255 1326 1356 1361 1366 1446 1478 1642 1652 1722 1894 1927 1992
C#CC(C)C#C	0	1 91 169 214 390 674 900 915 982 1057 1083 1273 1295 1380 1428 1652 1673 1947
C#CCOC(C)CC=O	0	1 80 91 169 316 367 390 550 650 674 687 694 695 834 915 950 983 988 1004 1057 1083 1148 1412 1427 1478 1486 1493 1652 1673 1811 1817 1820 1939 1952 1963 1968
C#CC#CC#CC(C)C	0	1 23 91 132 169 297 367 390 553 576 674 682 693 742 915 949 1020 1057 1083 1151 1169 1311 1619 1629 1652 1673 1796 1991
C#CC1(C#C)CN1C	0	36 78 91 169 302 349 390 639 674 705 782 909 915 926 935 1057 1060 1320 1437 1614 1652 1771 1862 1863 1975
COC(=O)C1=C(C)N(c2cc(C)cc(C)c2)/C(=C/c2ccco2)C1=O	0	8 24 90 91 145 210 243 314 330 346 352 363 373 379 440 465 507 539 557 650 656 659 694 695 807 859 935 953 954 996 1037 1044 1057 1073 1089 1107 1137 1152 1160 1205 1231 1233 1305 1375 1380 1394 1404 1476 1478 1569 1652 1667 1686 1700 1744 1757 1791 1794 1823 1825 1873 1917 1926 1932 1975 1992 2029
CC#CC#N	0	91 351 384 674 767 790 1020 1057 1166 1384 1652 1685 1794 1870 1950
C#Cc1cncoc1=N	0	169 349 363 378 390 496 524 623 656 674 683 688 801 835 915 936 986 995 1113 1158 1233 1380 1437 1541 1566 1603 1629 1634 1652 1744 1819 1844 1855 1862 1873 1901
C#CCCC#N	0	2 80 169 390 433 550 674 790 803 915 950 1089 1148 1257 1332 1384 1652 1801 1885 1988
CNC1C(N)C1(O)C#N	0	49 91 204 261 292 591 663 674 682 770 785 790 807 1019 1048 1057 1060 1100 1131 1152 1171 1365 1384 1433 1440 1652 1749 1773 1810 1912 1932 1956 1961
N#CC(=C=[N-])N[CH+]N	0	4 25 115 326 669 674 681 759 790 801 803 807 866 887 903 952 1080 1142 1152 1171 1384 1415 1428 1449 1652 1932 1961 1996
O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]	0	8 272 650 715 753 790 838 1318 1652 1963 1976
CC(C)(C)C(C)(C)C	0	91 99 114 909 1057 1311 1335 1652 1761
C#CC1C2C3CC3N12	0	15 27 37 49 169 255 284 302 368 390 674 789 894 915 926 935 1007 1019 1096 1099 1139 1241 1372 1509 1539 1572 1577 1652 1681 1811
CCC#N	0	80 91 118 467 674 790 795 1057 1089 1148 1384 1652 1734 1839
N#CC1CN1C1COC1	0	5 49 262 302 332 342 472 516 523 625 656 657 674 705 740 790 804 897 916 926 935 1019 1270 1332 1367 1384 1593 1652
C#CC(C)(C)C#N	0	69 91 114 164 169 390 674 790 856 883 909 915 1057 1182 1366 1384 1411 1558 1652 1656
COC(C#N)C(O)C#N	0	1 58 91 110 129 280 620 674 695 790 807 903 1057 1083 1277 1306 1329 1351 1365 1369 1384 1457 1652 1677 1757 1932 2001
C#CCC1C2OCC12O	0	49 79 80 169 302 390 515 550 623 656 674 709 802 807 915 926 950 974 995 1019 1060 1100 1144 1148 1206 1294 1327 1365 1512 1652 1729 1736 1763 1767 1912 2040
C1CN2C3CN4C1C2C34	0	5 43 49 102 156 176 186 302 387 388 473 648 707 876 907 926 935 1019 1241 1367 1372 1393 1451 1547 1652 1685 1887 1987
N#CC#CC(=O)C#N	0	323 432 558 650 674 767 790 803 807 1020 1120 1174 1244 1332 1384 1607 1693 1794 1917
O.O.Oc1cc(O)cc(O)c1	0	363 602 652 745 790 807 909 912 1064 1318 1365 1380 1407 1652 1700 1873 1976
C#CC#CC#CC1CN1	0	21 49 132 169 281 297 302 364 367 369 390 485 553 576 674 915 926 954 1019 1020 1083 1114 1128 1151 1170 1629 1646 1652 1697 1814 1938
C#CC1C2CCCC12	0	11 27 49 169 302 355 388 390 622 634 674 760 855 915 926 1019 1091 1224 1459 1473 1539 1584 1652 1811 1973
CC1C(O)C(=O)C2NC21	0	15 22 38 49 91 314 435 560 611 626 650 679 753 757 807 938 1019 1057 1114 1259 1269 1319 1341 1365 1380 1391 1580 1635 1652 1683 1754 1889 1938
CC12CC(C1)C1C(O)C12	0	49 77 91 134 148 278 279 302 357 426 470 505 612 646 790 807 889 926 944 959 1019 1057 1060 1090 1092 1341 1365 1432 1620 1639 1652 1766
N#CC#CCC(=O)C#N	0	80 139 151 214 303 650 674 767 790 794 803 807 813 854 1020 1148 1384 1385 1436 1468 1590 1652 1761 1794 1917
CC(C)(N)C#N	0	91 114 435 674 790 909 944 977 1024 1057 1171 1366 1384 1489 1652 1961
C#CC#CC#CC	0	91 132 169 297 313 351 367 384 390 553 576 674 915 1020 1057 1151 1159 1166 1538 1625 1629 1652 1685
CC(C)C(C#N)C#N	0	1 28 91 497 674 755 790 876 1028 1057 1083 1369 1384 1402 1652 1673 1976
Cc1c(C)c(C)c(C)c(C)c1C	0	91 252 379 1057 1364 1380 1614 1652 1988
Cc1ccc(S(=O)(=O)O)cc1.O	0	83 91 113 190 310 319 350 363 379 405 626 650 673 733 790 807 873 1057 1073 1107 1180 1269 1318 1365 1380 1476 1652 1741 1749 1823 1873 1976
OC1C2NC3C1C23O	0	49 109 198 384 451 807 935 937 1019 1060 1090 1091 1092 1100 1114 1259 1341 1358 1365 1392 1639 1652 1671 1729 1803 1912 1938
C#CC(C#C)(C#C)C#C	0	114 169 194 390 556 674 883 915 1088 1306 1411 1652 1816
O=COC1C2OC1C2=O	0	49 314 358 611 650 656 694 695 715 746 901 938 1004 1019 1035 1119 1277 1317 1322 1380 1478 1652 1662 1825 1921 1928 1977
C#CC1C2C3CC2(O)C13	0	27 49 169 188 278 279 302 390 391 468 515 562 634 674 807 821 855 915 926 962 986 1019 1060 1164 1193 1365 1539 1639 1652 1811 1905 1912
N#CC1C(C#N)C1C#N	0	49 472 610 674 790 855 1019 1384 1514 1604 1652
C#CC1(C#C)CO1	0	42 160 169 302 390 440 623 656 674 695 909 915 926 1017 1060 1437 1515 1571 1652
C#CC1CC=CC1	0	49 169 302 363 390 585 652 674 854 915 926 971 1019 1202 1310 1328 1425 1539 1626 1652 1680 1811 1873 1947
N=C(CO)N=C(O)CO	0	80 92 126 141 180 207 399 623 674 706 725 807 1099 1148 1179 1227 1305 1365 1393 1437 1627 1652 1689 1749 1802 1848 1950 1967
C#CC1C2CCC12	0	11 27 49 169 302 388 390 580 634 674 760 855 915 926 1019 1091 1539 1580 1652 1811 1817 1973
CC1(C#N)OC1(C)C#N	0	91 134 444 528 656 674 790 1057 1060 1384 1440 1638 1652 1655 1730 1869 1949
S=C=S	0	97 507 674 1259
C#CC#CC(C)C#N	0	1 23 91 169 360 367 375 390 495 553 674 790 812 915 982 1020 1057 1083 1092 1151 1295 1369 1384 1392 1430 1623 1652 1673
CC#CC(O)=NC	0	91 126 217 312 351 384 479 625 674 725 807 922 941 953 1005 1057 1140 1166 1195 1365 1652 1693 1718 1807
O=C1CC(O)CC(O)C1	0	36 49 225 249 254 302 314 414 650 699 807 819 926 1007 1019 1033 1086 1341 1365 1380 1571 1652 1674
C#CC(N)(C#N)C#N	0	11 114 169 248 390 672 674 790 883 915 1151 1171 1246 1366 1384 1411 1652 1961 2022
COC(C#N)C(C)O	0	1 20 91 110 381 674 695 790 807 1057 1063 1083 1240 1275 1277 1306 1329 1351 1365 1369 1384 1457 1500 1652 1673 1757 1771 2031
CC1C2OC1C1NC12	0	38 49 91 360 435 656 753 854 992 994 1019 1021 1057 1114 1259 1264 1292 1580 1630 1652 1779 1889 1921 1938 1972
N#CCC1(C#N)CC1	0	40 80 302 365 482 599 674 790 908 926 1038 1060 1089 1148 1345 1384 1440 1572 1652 1672
N#CC#CC#CC1CC1	0	23 49 61 108 132 302 388 452 674 678 767 790 926 928 1019 1020 1170 1384 1509 1597 1626 1652 1794 1814 2036
CC(N)(C#N)C#N	0	91 114 499 542 674 759 790 909 1057 1171 1366 1384 1652 1825 1918 1961
C[N+](C)(C)CC(=O)[O-].O	0	80 91 111 130 319 414 641 650 715 744 785 790 807 835 1057 1148 1226 1318 1524 1652 1917 1961 1976
O=Nc1ccccc1N=O	0	18 236 363 454 650 725 864 979 1073 1295 1380 1436 1475 1652 1656 1740 1873
[N-]=C=C(C#[NH+])NC(=N)N	0	26 86 141 198 231 430 623 648 674 681 686 773 801 807 903 1061 1152 1171 1318 1342 1390 1437 1449 1451 1488 1502 1652 1684 1761 1932 1961 1996
N#CCC1(C=O)CO1	0	62 80 229 302 623 650 656 674 694 790 926 1004 1017 1060 1089 1105 1108 1148 1232 1253 1384 1478 1572 1652 1672 1993
N#CC(=C=[N-])CC[NH3+]	0	28 80 397 403 674 790 801 803 807 808 871 903 932 1044 1148 1312 1384 1449 1492 1530 1546 1582 1607 1652 1657 1727
C#CC1C(C#C)C1C#C	0	49 169 390 437 634 674 855 915 1019 1539 1592 1652 1811 1994
CC1C2CC3CC1N32	0	38 49 91 247 286 302 468 503 705 753 926 935 1004 1007 1019 1057 1100 1241 1395 1405 1406 1435 1580 1652 1681
C=C(C)C	0	91 231 285 585 807 921 1057 1366 1652 1883 1894 1967
N#CC=O	0	157 291 650 674 694 718 790 1004 1384 1478 1652
CC1=CC2(CCC1)CN2	0	91 251 302 363 379 410 490 529 619 622 777 784 867 926 1017 1057 1060 1114 1345 1380 1460 1483 1567 1652 1677 1683 1692 1764 1837 1873 1938 1974 1979 2045
C#CC(C)(C#C)C#C	0	91 114 169 390 674 707 711 883 909 915 1057 1177 1411 1584 1652 1671 1951
C#CCC1(C=O)NC1C	0	38 49 50 80 89 91 122 169 362 366 390 394 453 550 623 650 674 694 810 915 950 1004 1019 1057 1060 1108 1114 1117 1148 1264 1478 1572 1592 1613 1652 1764 1938
C#CC#CCC#N	0	41 80 151 157 169 278 316 367 390 471 553 586 674 790 915 1020 1089 1148 1151 1384 1444 1652 1785 1953
CC1(C)OC1(C)C#N	0	91 134 444 518 528 656 674 790 819 915 994 1057 1060 1298 1384 1428 1440 1652 1730 1949
CC1(C#N)CC1(C)C#N	0	91 134 165 302 330 401 424 607 674 790 926 1057 1060 1213 1384 1439 1440 1652
N#CC(=O)C(=O)C#N	0	23 650 674 790 803 807 980 1384 1864 1917 2040
NC(N)=O.OO	0	231 410 638 650 732 807 1171 1290 1365 1569 1652 1917 1961
CC1(CC#N)C=CCC1	0	65 80 91 134 256 268 302 344 363 368 509 674 745 752 790 921 926 957 971 1057 1060 1089 1148 1345 1384 1408 1572 1652 1672 1873 1915 1936 1937
C#CCC#CC#CC#N	0	80 108 132 151 169 226 278 390 550 586 674 767 785 790 809 915 950 992 1020 1097 1148 1384 1404 1597 1652 1794 1828 2021
C#CC#CCC#CCO	0	80 151 157 162 169 207 278 367 390 471 518 553 586 658 674 706 807 826 915 1020 1148 1151 1365 1369 1377 1386 1444 1451 1543 1652 1699
O=CC12CC3CC(C1)C32	0	49 279 302 357 361 577 650 694 926 1004 1007 1019 1060 1079 1108 1124 1209 1249 1286 1478 1502 1639 1652 1673 1784 2047
O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1	0	116 363 440 552 650 665 672 715 753 811 838 938 1037 1073 1098 1195 1274 1380 1384 1447 1652 1809 1873 1944 1963 1966
C1NC2C3OCC1OC23	0	49 68 159 187 266 281 297 302 369 435 486 584 655 656 659 802 878 897 926 940 1019 1114 1123 1279 1292 1358 1382 1542 1551 1652 1866 1875 1921 1938
O=CC#CC#CC=O	0	417 486 650 674 694 718 1004 1020 1038 1105 1478 1652 1777 2007
C#CC(C)(C)C	0	91 114 169 202 390 674 753 828 883 909 915 1057 1224 1411 1613 1652
C1SSCC2=C1CSSC2	0	17 206 302 338 675 926 1192 1320 1380 1502 1652 1803 1903 1983
C#CC#CC(=O)C#N	0	33 63 169 243 323 367 390 553 650 674 790 803 807 915 937 1020 1120 1151 1174 1332 1384 1607 1652 1693 1917
Oc1ccccc1F	0	35 39 127 202 277 363 638 699 807 885 893 1064 1073 1365 1369 1380 1599 1607 1652 1656 1840 1873 1928 1980
N#CC1C=CCC12CC2	0	49 302 333 355 363 417 450 472 526 628 674 728 790 807 852 926 971 1019 1037 1060 1067 1163 1345 1384 1386 1652 1873 1990 2040
N#Cc1ccc(S(=O)(=O)c2ccc(C#N)cc2)cc1	0	102 176 245 305 319 350 363 572 650 674 790 868 1073 1112 1136 1212 1380 1384 1450 1476 1571 1652 1749 1763 1873 1891
N#CC#CC(=N)O	0	37 126 141 548 623 628 674 767 790 807 937 1020 1244 1245 1249 1264 1365 1384 1437 1652 1683 1693 1794
N#CC(=O)COC=O	0	80 214 303 358 446 584 650 674 694 695 785 790 803 807 1004 1148 1242 1258 1277 1384 1478 1652 1760 1883 1917
N#CCC1(CC#N)CO1	0	69 80 302 325 623 656 674 790 806 926 1017 1060 1073 1089 1148 1161 1384 1405 1572 1652 1672
Fc1cnnnn1	0	33 92 186 281 314 363 378 616 699 893 1164 1172 1380 1381 1467 1501 1652 1855 1873 1928 2007
CCC1C(=O)C2COC12	0	49 80 91 302 306 314 543 590 611 650 655 656 660 697 759 802 844 883 897 926 1019 1057 1086 1148 1292 1380 1426 1573 1599 1609 1652 1766 1839 2020
CCC(C)C#CC#N	0	1 9 23 80 91 241 365 410 416 674 677 726 764 767 790 918 923 1020 1047 1057 1083 1148 1384 1652 1673 1794 1839 1849
C#Cc1cn(C)cn1	0	10 91 160 169 330 336 363 374 376 378 390 538 572 674 717 816 915 935 950 1057 1185 1380 1432 1452 1629 1652 1863 1864 1873 1901 1929 1992
N#Cc1cnco1	0	363 378 656 674 683 790 878 986 995 1136 1233 1299 1380 1384 1403 1405 1429 1431 1603 1652 1662 1855 1873
N#CC(=O)C#N	0	650 674 790 803 807 1174 1332 1384 1902 1917
C#CCC1(C#N)CN1C	0	65 80 89 91 169 302 349 390 395 550 674 679 709 782 790 915 926 935 950 1057 1060 1100 1148 1196 1320 1384 1402 1440 1502 1538 1572 1652 1695 1863
c1cc(-c2nc(-c3ccncc3)nc(-c3ccncc3)n2)ccn1	0	74 363 378 552 576 752 906 1073 1160 1184 1302 1353 1380 1385 1395 1603 1624 1640 1652 1804 1826 1855 1873
C#CC(O)C(C#C)C#C	0	1 162 169 280 390 500 620 636 674 807 900 915 1028 1083 1134 1365 1428 1457 1591 1652 1781 1922 1950
C#CC#CCCC#N	0	59 80 151 169 367 390 433 471 553 585 674 779 790 873 915 966 1020 1089 1148 1151 1384 1444 1652 1753 1885 1988
C#CC1CC(C)=C(C)C1	0	49 91 169 211 302 309 366 379 390 674 769 819 915 926 1019 1057 1144 1380 1539 1576 1626 1652 1680 1761 1811 1823 2014
C1OC23CC(C4NC42)C13	0	27 49 184 198 224 261 279 302 374 413 435 536 656 889 897 926 970 1017 1019 1060 1100 1114 1192 1259 1264 1269 1379 1391 1411 1517 1652 1657 1692 1938
CC#CC#CC#CC	0	91 132 351 384 674 765 1020 1057 1159 1166 1538 1625 1652 1685
CC1OC2C3CC2C3O1	0	27 38 49 91 155 246 296 302 414 516 553 656 874 926 1007 1008 1019 1057 1192 1292 1652 1838 1921 1939 1942
CSSC	0	37 91 116 465 503 798 1057 1652 1922
[N-]=[N+]=O	0	487 498 650 740 1213 1449
C=CC=O	0	5 650 694 778 1004 1080 1211 1366 1478 1614 1642 1652 1894
N#CCC12COC1C2	0	49 80 279 283 299 302 330 436 623 656 674 739 790 802 840 926 933 962 1019 1060 1089 1148 1356 1384 1568 1572 1652 1672
CC(C)c1ncccn1	0	1 61 91 214 249 363 378 414 588 624 757 920 1057 1081 1083 1184 1208 1380 1417 1452 1462 1652 1673 1873
C1#CCSCC#CCSC1	0	60 116 259 287 302 417 576 675 719 926 1078 1354 1652 1777
O=CC12CN3C(C1O)C32	0	5 49 115 127 302 470 480 535 650 694 782 807 903 911 926 935 1004 1009 1019 1060 1108 1221 1234 1341 1365 1372 1408 1478 1652 1665 1867 2007
C#CC(C#C)C1CC1	0	1 49 169 302 388 390 669 674 900 915 926 983 1019 1083 1296 1354 1394 1428 1433 1560 1652 1905 1936
O=c1c2ccccc2nc2sc3ccccc3n12	0	19 31 45 106 112 119 162 184 314 331 363 378 504 531 548 650 674 675 805 813 885 919 935 936 980 985 1052 1073 1097 1100 1255 1357 1380 1404 1431 1506 1583 1622 1652 1656 1698 1736 1824 1855 1873 1896 1917 1951 2037
C#CCC1CC1CC#C	0	49 80 169 196 302 390 550 674 912 915 926 950 974 1007 1019 1148 1156 1233 1294 1652 1817 1902 1977 2032
O=S(=O)(O)c1nnc2sc3ccccc3n12	0	19 31 45 56 106 113 145 162 190 304 343 350 363 378 548 626 650 658 674 675 698 807 816 858 885 935 980 995 1052 1073 1083 1164 1310 1365 1380 1426 1431 1476 1583 1652 1656 1736 1873 1896 1917 2018
N#CC#CC1CC1	0	49 104 302 388 452 672 674 767 790 926 928 1019 1020 1170 1384 1509 1626 1652 1794 1875 2036
CCOC1(C)CCC1	0	80 91 134 302 506 621 622 695 808 876 926 1004 1047 1057 1060 1148 1264 1345 1412 1522 1561 1616 1652 1796 1820 1839 1910 1993
N#CC1NC(C#N)C1N	0	49 98 431 472 591 674 785 790 1019 1034 1114 1171 1232 1259 1269 1384 1433 1468 1652 1695 1810 1938 1961
N#CC(=N)OC=O	0	86 141 325 535 570 583 623 650 674 694 695 790 803 807 1004 1125 1277 1384 1437 1448 1478 1652
CC1CC(=O)OC1C#N	0	38 49 91 302 314 355 424 472 504 516 650 656 662 674 750 790 819 902 926 970 1019 1028 1057 1107 1380 1384 1449 1652 1671 1824 1875 1989
N#CC1NC12CC1CC12	0	34 49 239 279 302 307 357 472 612 674 790 926 977 1007 1019 1022 1060 1114 1188 1283 1384 1579 1592 1651 1652 1675 1692 1788 1866 1938 2011
C#CC(C)c1cnco1	0	1 91 169 282 363 378 390 414 648 656 674 683 745 900 915 986 995 1057 1083 1211 1233 1380 1428 1469 1507 1533 1572 1603 1613 1652 1673 1855 1873 1902 1946
c1cnc(C2CC2)nc1	0	49 115 159 302 363 378 388 414 531 588 624 827 926 1019 1184 1208 1354 1380 1452 1530 1533 1628 1652 1747 1873
N#CC(O)C#N	0	1 214 497 674 790 807 1083 1177 1236 1365 1369 1384 1457 1652
N#CC#CCNCC=O	0	5 80 131 151 366 441 650 674 694 767 790 828 854 974 988 1004 1020 1083 1121 1148 1152 1384 1457 1478 1652 1794 1797 1869 1932 2041
CC1CC(C#N)CCO1	0	38 49 91 106 263 302 388 424 472 595 656 674 721 729 790 802 907 926 994 1007 1019 1057 1100 1102 1384 1513 1626 1644 1652 1664 1731 1738 1873
CC(=O)c1ccc(Cc2cnc(N)s2)cc1	0	47 55 80 83 91 109 162 184 285 315 363 378 469 481 493 503 650 656 675 743 776 807 871 906 1057 1062 1073 1148 1171 1216 1222 1264 1380 1385 1397 1452 1630 1652 1742 1749 1754 1820 1840 1849 1855 1873 1917 1940 1961 1979
C#CCNCC#CC#N	0	5 80 151 169 209 366 390 394 441 550 674 728 750 767 790 828 854 915 950 1020 1083 1148 1152 1370 1384 1633 1652 1794 1926 1932 2041
CSC	0	91 116 503 636 1057 1274 1652 1834
CN1CC1(C)C#N	0	91 134 302 349 552 674 782 790 820 926 928 935 1057 1060 1194 1247 1320 1384 1440 1601 1652 1863 1888
C1=C2COC34CC(C13)C24	0	27 49 57 106 127 261 279 300 302 317 363 559 564 604 656 676 725 807 829 856 898 926 1017 1019 1035 1060 1222 1358 1380 1382 1391 1652 1873 2004
C=CC(C)C#N	0	1 91 565 674 694 790 811 856 1057 1083 1105 1110 1166 1194 1366 1369 1384 1478 1642 1652 1673 1894
C#CC#CC#CC(C)=O	0	91 132 164 169 285 297 367 390 478 553 576 650 667 674 683 807 915 1020 1057 1120 1151 1254 1300 1450 1621 1629 1652 1693 1917
Cc1oc(=O)n(C)c1C	0	60 91 314 379 564 644 650 656 690 835 911 934 935 1000 1010 1057 1097 1167 1204 1300 1380 1543 1559 1604 1652 1687 1766 1863
N#CC#CC#CCC=O	0	80 108 132 142 151 172 226 314 437 650 674 694 767 785 790 988 1004 1020 1148 1384 1450 1478 1597 1652 1706 1710 1794
O=C1C2C=CC1C1C(=O)OC(=O)C21	0	49 245 282 314 348 363 611 650 656 686 767 934 941 1019 1126 1163 1380 1452 1463 1484 1502 1618 1648 1652 1810 1873 1897
C1#CCCCCCCC1	0	64 261 287 302 413 527 576 590 622 926 1001 1042 1131 1637 1652 1754
CC1CC2(C3CN3)NC12	0	4 38 49 91 198 239 279 281 302 310 369 387 404 425 541 812 926 968 1015 1019 1057 1060 1114 1215 1349 1449 1592 1652 1732 1824 1910 1938
N#C/C=C/C#N	0	157 674 694 790 838 882 957 1384 1478 1652 2045
CC#CC	0	91 306 351 384 674 1057 1166 1340 1652
CC(C)(C)C#N	0	91 114 674 753 790 909 947 1057 1366 1384 1613 1652 1735
N#CC(C#N)C1CC1	0	1 49 302 388 669 674 773 790 926 1019 1083 1120 1369 1384 1394 1428 1652 1905 1936
C1C2CC34CC(C3)C1C24	0	27 49 279 302 357 577 645 686 836 867 926 940 1007 1019 1060 1091 1097 1346 1502 1639 1652 1886 1988 1989 2000 2040 2042
C#CC(C)C	0	1 91 169 315 390 674 726 900 915 949 1057 1083 1385 1428 1619 1652 1673
CC1CC=CC2(CC2)O1	0	31 38 49 55 91 194 268 278 302 348 363 461 649 656 721 725 926 971 1019 1057 1060 1070 1169 1209 1325 1345 1425 1652 1662 1731 1873 1911 1959
C#CC12CN(C1)C2	0	169 267 302 390 540 674 782 909 915 926 935 953 1060 1197 1322 1437 1573 1652 1823 2027
N#CC1NC1C#N	0	49 431 472 591 674 790 1019 1114 1209 1232 1259 1318 1384 1652 1938
C#CC(C#C)(C#C)C#N	0	114 169 390 526 556 674 790 883 915 961 1049 1366 1384 1411 1652 1741 1816
C#CC#CC#CC(=N)O	0	126 132 141 169 297 367 390 548 553 576 623 628 667 674 683 807 915 937 1020 1151 1162 1245 1264 1365 1437 1629 1652 1683 1693 2012
C#CCC1(CC#C)CO1	0	8 69 80 89 169 302 390 550 623 656 674 806 915 926 950 983 1017 1060 1148 1161 1265 1365 1572 1652
N#CC#CC#CC=O	0	108 132 417 650 674 694 718 739 767 790 914 1004 1020 1038 1105 1384 1478 1597 1652 1777 1794 2007
CC(=N)OC1(C)CCC1	0	91 123 134 141 285 302 334 622 623 695 759 789 807 808 876 926 1057 1060 1153 1160 1264 1345 1401 1437 1522 1561 1652 1743 1820 1885
O=C1COc2cccn21	0	34 101 152 302 314 317 360 363 427 441 564 625 650 656 675 730 782 798 840 926 935 964 1029 1064 1073 1325 1380 1564 1652 1702 1873 1995
COCC1C2C3CN2C13	0	5 27 49 80 91 157 302 387 558 688 695 926 935 1005 1019 1057 1100 1148 1156 1317 1348 1367 1372 1441 1456 1468 1531 1652 1757 1863 2002 2016
CC	0	91 1057 1107 1431 1652
C1OCC12C1OC3C1C32	0	13 49 302 505 523 623 656 686 786 926 1019 1060 1063 1065 1144 1249 1292 1434 1639 1652 1672 1732 1767 1774 1881 1921
Cn1ccncc1=O	0	91 256 314 328 331 363 378 566 650 684 694 915 935 938 1036 1057 1074 1141 1184 1380 1409 1564 1603 1652 1659 1683 1855 1863 1873 1894
C#CC1(C#N)CC(C)C1	0	5 38 49 91 169 258 279 302 390 489 578 674 790 892 909 915 917 926 1019 1057 1060 1182 1355 1384 1437 1440 1607 1652 1761 1835 1857
CCC(CC)C(N)C#N	0	1 80 91 160 379 394 399 429 616 674 677 790 923 933 1057 1083 1148 1171 1253 1265 1369 1372 1384 1652 1758 1839 1961
CC(=O)C(O)(C#N)C#N	0	62 67 91 114 285 650 674 702 749 790 807 833 1057 1179 1365 1366 1379 1384 1520 1600 1652 1917
CC(C)C(=NO)C(C)C	0	1 91 312 353 372 591 605 725 807 848 942 1037 1057 1083 1152 1160 1365 1652 1673 1768
CC(C)C(N)C#N	0	1 91 158 497 616 674 723 790 1057 1083 1096 1171 1253 1265 1369 1384 1652 1673 1758 1961 1976
C1CC1C12CC3C1N3C2	0	5 49 160 279 302 381 388 496 497 614 718 782 874 926 935 1014 1019 1060 1221 1241 1652 1781 1819 1881 1972 1975
C#CC(C#N)C#CC	0	1 23 91 110 169 244 351 384 390 446 634 647 674 706 790 900 915 1057 1083 1166 1369 1384 1428 1652 1692 1728 1837 1865
C#CCC1(C#C)CN1C	0	80 89 91 169 259 302 309 349 390 550 674 679 709 782 799 818 909 915 926 935 950 1057 1060 1099 1100 1148 1320 1402 1437 1480 1502 1572 1652 1863
N#CC1C2NC1C2C#N	0	49 435 472 597 610 674 709 763 790 855 1019 1021 1114 1259 1384 1652 1938 1959 2034
N#CCC1C2OCC12O	0	49 79 80 302 515 623 656 674 709 790 802 807 926 995 1019 1060 1089 1100 1148 1198 1206 1294 1361 1365 1384 1652 1707 1736 1763 1767 1824 1912 2040
N#CC#CC#CCC#N	0	41 80 108 132 151 226 278 316 586 615 674 767 785 790 1020 1089 1148 1384 1597 1652 1785 1794 1828
C#CC(=O)C(C)=O	0	23 30 91 169 285 390 636 650 674 724 753 807 839 915 1049 1057 1294 1652 1765 1791 1894 1917
CC1(N)C(C#N)C1(C)N	0	20 49 89 91 114 134 472 674 790 1014 1019 1025 1057 1060 1171 1296 1384 1546 1652 1666 1961 1981
N#CC(C=O)OCC=O	0	1 80 316 469 491 650 674 694 695 790 799 835 988 995 1004 1083 1148 1193 1323 1365 1369 1384 1478 1652 1680 1777 2007 2018
C#CC(O)C(O)C#N	0	1 58 169 178 280 286 339 390 620 674 790 807 844 900 915 1083 1264 1365 1369 1384 1428 1457 1652 1922
C#CCC1=CCC(O)=N1	0	79 80 108 131 137 169 189 272 302 363 378 390 550 595 614 625 674 807 915 926 927 950 1064 1080 1137 1148 1166 1320 1365 1380 1468 1474 1652 1873 1917 1924 1941 2006
CN=C(O)CCC#N	0	80 91 119 126 168 171 180 217 674 683 725 790 807 932 1057 1089 1148 1195 1253 1277 1365 1384 1652 1802 1885 1988 1991
CC(C)(C)C	0	91 114 909 1057 1149 1566 1652 2040
CC(C#N)C=O	0	1 91 208 452 650 674 694 790 811 1004 1057 1083 1105 1166 1369 1384 1478 1652 1673 1777
CC(C#N)(C#N)C#N	0	91 114 674 707 790 909 1057 1093 1177 1366 1384 1401 1652
On1nnc2ccccc21	0	45 112 158 171 270 331 363 368 378 547 615 737 752 807 935 1052 1058 1073 1084 1097 1156 1164 1296 1365 1380 1431 1601 1652 1655 1656 1783 1873 2005
C#CCC#N	0	80 169 316 390 550 586 674 790 915 950 1089 1112 1148 1318 1384 1652 2021
CC(C)(C)N=NC(C)(C)N=C=O	0	91 114 229 327 339 481 491 507 512 642 650 674 717 725 909 1016 1057 1285 1304 1402 1499 1652 1668 1718 1720 1773 1831
CS	0	91 229 791 1057 1450 1537 1645 1652
N#CC#CCO	0	69 80 151 207 518 674 708 767 790 807 826 854 1020 1148 1365 1369 1384 1434 1652 1794 1971
C#CCO	0	80 160 169 207 390 518 550 674 807 915 950 1148 1365 1369 1487 1652 1923
